Target Latitude,Target Longitude,Hello
22.83333333,120.5,Unique
23.5,120.5,Unique
23.83333333,120.5,Unique
24.16666667,120.5,Unique
16.26666667,120.5166667,Unique
16.43333333,120.5166667,Unique
23.11666667,120.5166667,Unique
24.15,120.5166667,Unique
24.26666667,120.5166667,Unique
22.55,120.5333333,Unique
22.9,120.5333333,Unique
24.08333333,120.5333333,Unique
24.11666667,120.5333333,Unique
16.28333333,120.55,Unique
22.03333333,120.55,Unique
16.359163,120.550679,Unique
17.58333333,120.5666667,Unique
22.41666667,120.5666667,Unique
24.18333333,120.5666667,Unique
-8.65,120.5833333,Unique
8.083333333,120.5833333,Unique
14,120.5833333,Unique
14.33333333,120.5833333,Unique
14.41666667,120.5833333,Unique
14.5,120.5833333,Unique
14.58333333,120.5833333,Unique
14.83333333,120.5833333,Unique
15,120.5833333,Unique
15.16666667,120.5833333,Unique
15.25,120.5833333,Unique
15.33333333,120.5833333,Unique
15.5,120.5833333,Unique
15.58333333,120.5833333,Unique
15.91666667,120.5833333,Unique
16.15,120.5833333,Unique
16.41666667,120.5833333,Unique
16.5,120.5833333,Unique
17.58333333,120.5833333,Unique
18.08333333,120.5833333,Unique
22.38333333,120.5833333,Unique
24.16666667,120.5833333,Unique
0.516666667,120.6,Unique
16.28333333,120.6,Unique
23.83333333,120.6,Unique
24.25,120.6,Unique
18.05,120.6166667,Unique
18.5,120.6166667,Unique
23.81666667,120.6166667,Unique
24.11666667,120.6166667,Unique
14.5,120.6333333,Unique
16.4,120.6333333,Unique
16.48333333,120.6333333,Unique
24.2,120.6333333,Unique
24.25,120.6333333,Unique
16.16666667,120.65,Unique
16.96666667,120.65,Unique
17,120.65,Unique
22.26666667,120.65,Unique
22.48333333,120.65,Unique
23.76666667,120.65,Unique
24.26666667,120.65,Unique
29.1,120.65,Unique
-9.9,120.6666667,Unique
13.75,120.6666667,Unique
13.83333333,120.6666667,Unique
14.08333333,120.6666667,Unique
14.28333333,120.6666667,Unique
14.33333333,120.6666667,Unique
15.25,120.6666667,Unique
15.41666667,120.6666667,Unique
15.5,120.6666667,Unique
16.25,120.6666667,Unique
16.33333333,120.6666667,Unique
16.41666667,120.6666667,Unique
16.5,120.6666667,Unique
16.58333333,120.6666667,Unique
16.66666667,120.6666667,Unique
16.78333333,120.6666667,Unique
16.83333333,120.6666667,Unique
16.86666667,120.6666667,Unique
16.91666667,120.6666667,Unique
17.5,120.6666667,Unique
18.5,120.6666667,Unique
22.03333333,120.6666667,Unique
23.06666667,120.6666667,Unique
24.13333333,120.6666667,Unique
24.18333333,120.6666667,Unique
29.56666667,120.6666667,Unique
16.5,120.6833333,Unique
18.35,120.6833333,Unique
23.91666667,120.6833333,Unique
23.98333333,120.6833333,Unique
24.31666667,120.6833333,Unique
27.8,120.6833333,Unique
40.58333333,120.6833333,Unique
16.46666667,120.7,Unique
16.95,120.7,Unique
22.06666667,120.7,Unique
24.13333333,120.7,Unique
24.21666667,120.7,Unique
24.26666667,120.7,Unique
17,120.7166667,Unique
22.06666667,120.7166667,Unique
22.08333333,120.7166667,Unique
24.25,120.7166667,Unique
24.53333333,120.7166667,Unique
16.55,120.7333333,Unique
16.96666667,120.7333333,Unique
17.45,120.7333333,Unique
21.95,120.7333333,Unique
22,120.7333333,Unique
24.3,120.7333333,Unique
13.91666667,120.75,Unique
14.33333333,120.75,Unique
14.91666667,120.75,Unique
15.66666667,120.75,Unique
15.83333333,120.75,Unique
16,120.75,Unique
16.25,120.75,Unique
16.41666667,120.75,Unique
16.5,120.75,Unique
16.66666667,120.75,Unique
16.75,120.75,Unique
16.9,120.75,Unique
16.91666667,120.75,Unique
17,120.75,Unique
22,120.75,Unique
24.66666667,120.75,Unique
16.28333333,120.7666667,Unique
16.83333333,120.7666667,Unique
21.96666667,120.7666667,Unique
16.46666667,120.7833333,Unique
16.66666667,120.7833333,Unique
16.86666667,120.7833333,Unique
16.88333333,120.7833333,Unique
17,120.7833333,Unique
21.95,120.7833333,Unique
31.81666667,120.7833333,Unique
16.76666667,120.8,Unique
16.86666667,120.8,Unique
16.95,120.8,Unique
21.95,120.8,Unique
24.45,120.8,Unique
5.7373,120.8033,Unique
-8.6,120.8166667,Unique
16.23333333,120.8166667,Unique
16.98333333,120.8166667,Unique
24.26666667,120.8166667,Unique
24.55,120.8166667,Unique
-4,120.8333333,Unique
-2.416666667,120.8333333,Unique
5.583333333,120.8333333,Unique
12.75,120.8333333,Unique
14.58333333,120.8333333,Unique
14.91666667,120.8333333,Unique
15.91666667,120.8333333,Unique
16,120.8333333,Unique
16.13333333,120.8333333,Unique
16.16666667,120.8333333,Unique
16.48333333,120.8333333,Unique
16.5,120.8333333,Unique
16.56666667,120.8333333,Unique
16.66666667,120.8333333,Unique
16.73333333,120.8333333,Unique
16.83333333,120.8333333,Unique
17.58333333,120.8333333,Unique
22.01666667,120.8333333,Unique
28,120.8333333,Unique
16.85,120.85,Unique
16.98333333,120.85,Unique
21.88333333,120.85,Unique
23.85,120.8666667,Unique
16.75,120.8833333,Unique
17,120.8833333,Unique
17.08333333,120.8833333,Unique
24.66666667,120.8833333,Unique
24.71666667,120.8833333,Unique
16.2,120.9,Unique
16.33333333,120.9,Unique
16.35,120.9,Unique
13.75,120.9166667,Unique
13.91666667,120.9166667,Unique
14.08333333,120.9166667,Unique
14.25,120.9166667,Unique
14.48333333,120.9166667,Unique
14.5,120.9166667,Unique
14.75,120.9166667,Unique
15.91666667,120.9166667,Unique
16.08333333,120.9166667,Unique
16.1,120.9166667,Unique
16.16666667,120.9166667,Unique
16.25,120.9166667,Unique
16.33333333,120.9166667,Unique
16.83333333,120.9166667,Unique
16.91666667,120.9166667,Unique
16.95,120.9166667,Unique
17,120.9166667,Unique
17.33333333,120.9166667,Unique
18.58333333,120.9166667,Unique
16.13333333,120.9333333,Unique
16.15,120.9333333,Unique
16.16666667,120.9333333,Unique
16.33333333,120.9333333,Unique
17.03333333,120.9333333,Unique
23.96666667,120.9333333,Unique
24.81666667,120.9333333,Unique
15.35,120.95,Unique
16.08333333,120.95,Unique
16.15,120.95,Unique
16.18333333,120.95,Unique
16.31666667,120.95,Unique
16.08333333,120.9666667,Unique
16.11666667,120.9666667,Unique
16.13333333,120.9666667,Unique
16.2,120.9666667,Unique
16.33333333,120.9666667,Unique
24.65,120.9666667,Unique
24.78333333,120.9666667,Unique
24.8,120.9666667,Unique
32.73333333,120.9666667,Unique
14.5915883,120.9771887,Unique
15.8,120.983333,Unique
16.23333333,120.9833333,Unique
-8.5,121,Unique
6.083333333,121,Unique
10.25,121,Unique
12.41666667,121,Unique
13.91666667,121,Unique
14.08333333,121,Unique
14.5,121,Unique
14.51666667,121,Unique
14.58333333,121,Unique
14.66666667,121,Unique
14.75,121,Unique
14.83333333,121,Unique
14.91666667,121,Unique
15,121,Unique
15.5,121,Unique
16,121,Unique
16.25,121,Unique
16.33333333,121,Unique
16.83333333,121,Unique
16.91666667,121,Unique
17,121,Unique
17.08333333,121,Unique
18.25,121,Unique
19,121,Unique
24,121,Unique
13.83333333,121.0333333,Unique
17.11666667,121.0333333,Unique
12.8,121.05,Unique
22.71666667,121.05,Unique
15.720278,121.061667,Unique
14.5,121.0666667,Unique
16.33333333,121.0666667,Unique
24.75,121.0666667,Unique
12.16666667,121.0833333,Unique
12.41666667,121.0833333,Unique
13.58333333,121.0833333,Unique
13.75,121.0833333,Unique
13.91666667,121.0833333,Unique
14.25,121.0833333,Unique
14.5,121.0833333,Unique
14.58333333,121.0833333,Unique
14.66666667,121.0833333,Unique
14.83333333,121.0833333,Unique
14.88333333,121.0833333,Unique
14.91666667,121.0833333,Unique
15,121.0833333,Unique
16.25,121.0833333,Unique
16.28333333,121.0833333,Unique
16.33333333,121.0833333,Unique
16.75,121.0833333,Unique
16.8,121.0833333,Unique
16.83333333,121.0833333,Unique
16.91666667,121.0833333,Unique
19,121.0833333,Unique
24.75,121.0833333,Unique
14.283333,121.1,Unique
14.9,121.1,Unique
15.03333333,121.1,Unique
16.1,121.1,Unique
16.46666667,121.1,Unique
16.75,121.1,Unique
16.78333333,121.1,Unique
-2.60502,121.104188,Unique
14.83333333,121.1166667,Unique
14.86666667,121.1166667,Unique
14.9,121.1166667,Unique
16.4,121.1166667,Unique
16.65,121.1166667,Unique
13.9637,121.1205,Unique
5.983333333,121.1333333,Unique
14.63333333,121.1333333,Unique
14.86666667,121.1333333,Unique
14.88333333,121.1333333,Unique
14.9,121.1333333,Unique
16.75,121.1333333,Unique
16.8,121.1333333,Unique
22.9,121.1333333,Unique
31.786667,121.141389,Unique
14.1,121.15,Unique
14.83333333,121.15,Unique
14.86666667,121.15,Unique
14.88333333,121.15,Unique
16.78333333,121.15,Unique
5.916666667,121.1666667,Unique
12.91666667,121.1666667,Unique
13.41666667,121.1666667,Unique
13.83333333,121.1666667,Unique
13.91666667,121.1666667,Unique
14,121.1666667,Unique
14.08333333,121.1666667,Unique
14.16666667,121.1666667,Unique
14.25,121.1666667,Unique
14.41666667,121.1666667,Unique
14.5,121.1666667,Unique
14.58333333,121.1666667,Unique
14.66666667,121.1666667,Unique
14.75,121.1666667,Unique
14.83333333,121.1666667,Unique
14.91666667,121.1666667,Unique
16.13333333,121.1666667,Unique
16.41666667,121.1666667,Unique
16.5,121.1666667,Unique
16.66666667,121.1666667,Unique
16.75,121.1666667,Unique
16.83333333,121.1666667,Unique
22.75,121.1666667,Unique
23,121.1666667,Unique
23.08333333,121.1666667,Unique
23.11666667,121.1666667,Unique
25.08333333,121.1666667,Unique
14.583333,121.166667,Unique
14.7269,121.1714,Unique
14.73333333,121.1833333,Unique
14.75,121.1833333,Unique
14.83333333,121.1833333,Unique
23.35,121.1833333,Unique
14.7244,121.1903,Unique
14.7,121.2,Unique
14.71666667,121.2,Unique
14.75,121.2,Unique
14.76666667,121.2,Unique
14.8,121.2,Unique
14.83333333,121.2,Unique
16.55,121.2,Unique
16.58333333,121.2,Unique
17.6,121.2,Unique
24.86666667,121.2,Unique
14.03333333,121.2166667,Unique
14.73333333,121.2166667,Unique
14.8,121.2166667,Unique
22.88333333,121.2166667,Unique
0.55,121.2333333,Unique
16.41666667,121.2333333,Unique
16.66666667,121.2333333,Unique
16.71666667,121.2333333,Unique
14,121.25,Unique
14.06666667,121.25,Unique
14.08333333,121.25,Unique
14.16666667,121.25,Unique
14.33333333,121.25,Unique
14.66666667,121.25,Unique
14.68333333,121.25,Unique
14.75,121.25,Unique
14.91666667,121.25,Unique
15.5,121.25,Unique
16.58333333,121.25,Unique
16.66666667,121.25,Unique
17,121.25,Unique
17.25,121.25,Unique
17.66666667,121.25,Unique
18.41666667,121.25,Unique
18.83333333,121.25,Unique
18.91666667,121.25,Unique
19.08333333,121.25,Unique
25.01666667,121.25,Unique
25.08333333,121.25,Unique
14.9,121.2666667,Unique
14.65,121.2833333,Unique
14.66666667,121.2833333,Unique
16.65,121.2833333,Unique
14.11666667,121.3,Unique
14.73333333,121.3,Unique
23.23333333,121.3,Unique
23.33333333,121.3,Unique
14.65,121.3166667,Unique
13.91666667,121.3333333,Unique
14,121.3333333,Unique
14.08333333,121.3333333,Unique
14.5,121.3333333,Unique
14.58333333,121.3333333,Unique
14.75,121.3333333,Unique
16.58333333,121.3333333,Unique
17.58333333,121.3333333,Unique
23.48333333,121.3333333,Unique
25.16666667,121.3333333,Unique
16.58333333,121.35,Unique
16.61666667,121.35,Unique
16.66666667,121.35,Unique
14.75,121.3666667,Unique
16.3,121.3666667,Unique
28.366667,121.366667,Unique
14.46666667,121.3833333,Unique
14.65,121.3833333,Unique
23.16666667,121.4,Unique
14.1237,121.4153,Unique
13.66666667,121.4166667,Unique
13.91666667,121.4166667,Unique
14.33333333,121.4166667,Unique
14.41666667,121.4166667,Unique
14.5,121.4166667,Unique
14.58333333,121.4166667,Unique
14.66666667,121.4166667,Unique
15.75,121.4166667,Unique
16.65,121.4166667,Unique
17.75,121.4166667,Unique
18.83333333,121.4166667,Unique
23.3,121.4166667,Unique
23.68333333,121.4166667,Unique
29.75,121.4166667,Unique
23.75,121.4333333,Unique
23.66666667,121.45,Unique
-4.2,121.4666667,Unique
16.26666667,121.4666667,Unique
22.7,121.4666667,Unique
23.75,121.4666667,Unique
25.21666667,121.4666667,Unique
-2.016666667,121.4833333,Unique
22.93333333,121.4833333,Unique
31.2,121.4833333,Unique
14.33333333,121.5,Unique
14.41666667,121.5,Unique
14.83333333,121.5,Unique
15.83333333,121.5,Unique
16.5,121.5,Unique
16.66666667,121.5,Unique
16.83333333,121.5,Unique
17.5,121.5,Unique
17.83333333,121.5,Unique
18.41666667,121.5,Unique
19.16666667,121.5,Unique
23.86666667,121.5,Unique
25.03333333,121.5,Unique
31.23333333,121.5,Unique
31.5,121.5,Unique
31.75,121.5,Unique
31.391944,121.510556,Unique
17.5,121.5166667,Unique
31.38333333,121.5166667,Unique
14.68333333,121.5333333,Unique
22.05,121.5333333,Unique
14.66666667,121.55,Unique
16.68333333,121.55,Unique
16.7,121.55,Unique
24.23333333,121.55,Unique
25.06666667,121.55,Unique
31.25,121.55,Unique
31.36666667,121.55,Unique
14.55,121.5666667,Unique
17.11666667,121.5666667,Unique
25.05,121.5666667,Unique
25.28333333,121.5666667,Unique
-4.216666667,121.5833333,Unique
13.83333333,121.5833333,Unique
13.91666667,121.5833333,Unique
14,121.5833333,Unique
14.08333333,121.5833333,Unique
14.33333333,121.5833333,Unique
14.53333333,121.5833333,Unique
14.58333333,121.5833333,Unique
14.75,121.5833333,Unique
14.83333333,121.5833333,Unique
15.83333333,121.5833333,Unique
16.66666667,121.5833333,Unique
16.91666667,121.5833333,Unique
17.58333333,121.5833333,Unique
18.08333333,121.5833333,Unique
18.33333333,121.5833333,Unique
-8.866666667,121.6,Unique
14.75,121.6,Unique
16.7,121.6,Unique
17.11666667,121.6,Unique
21.95,121.6,Unique
18.5,121.61666,Unique
0.166666667,121.6166667,Unique
14.65,121.6166667,Unique
17.8,121.6166667,Unique
18,121.6166667,Unique
18.85,121.6166667,Unique
24.03333333,121.6166667,Unique
14.768636,121.623595,Unique
14.56666667,121.6333333,Unique
14.78333333,121.6333333,Unique
16.7,121.6333333,Unique
17.01666667,121.6333333,Unique
17.91666667,121.6333333,Unique
18.1,121.6333333,Unique
16.7,121.65,Unique
18.3,121.65,Unique
18.31666667,121.65,Unique
38.93333333,121.65,Unique
12.91666667,121.6666667,Unique
14,121.6666667,Unique
14.75,121.6666667,Unique
16.66666667,121.6666667,Unique
16.7,121.6666667,Unique
16.75,121.6666667,Unique
16.96666667,121.6666667,Unique
17.58333333,121.6666667,Unique
17.83333333,121.6666667,Unique
17.91666667,121.6666667,Unique
18,121.6666667,Unique
18.05,121.6666667,Unique
18.08333333,121.6666667,Unique
18.16666667,121.6666667,Unique
18.2,121.6666667,Unique
18.25,121.6666667,Unique
18.33333333,121.6666667,Unique
24.13333333,121.6666667,Unique
17.9,121.6833333,Unique
18.05,121.6833333,Unique
18.08333333,121.6833333,Unique
18.11666667,121.6833333,Unique
11.25,121.7,Unique
16.58333333,121.7,Unique
16.7,121.7,Unique
17.58333333,121.7,Unique
17.65,121.7,Unique
17.9,121.7,Unique
18.03333333,121.7,Unique
18.2,121.7,Unique
22.23333333,121.7,Unique
16.7,121.7166667,Unique
16.78333333,121.7166667,Unique
17.6,121.7166667,Unique
17.65,121.7166667,Unique
17.73333333,121.7166667,Unique
17.86666667,121.7166667,Unique
18.2,121.7166667,Unique
18.21666667,121.7166667,Unique
18.25,121.7166667,Unique
25.11666667,121.7166667,Unique
-1.866666667,121.7333333,Unique
16.45,121.7333333,Unique
17.61666667,121.7333333,Unique
18.05,121.7333333,Unique
25.13333333,121.7333333,Unique
11.25,121.75,Unique
16.48333333,121.75,Unique
16.58333333,121.75,Unique
16.61666667,121.75,Unique
16.75,121.75,Unique
16.91666667,121.75,Unique
17.41666667,121.75,Unique
17.58333333,121.75,Unique
17.6,121.75,Unique
17.63333333,121.75,Unique
17.65,121.75,Unique
17.66666667,121.75,Unique
17.75,121.75,Unique
17.83333333,121.75,Unique
18.03333333,121.75,Unique
18.06666667,121.75,Unique
18.08333333,121.75,Unique
18.13333333,121.75,Unique
18.25,121.75,Unique
18.33333333,121.75,Unique
23.08333333,121.75,Unique
24.76666667,121.75,Unique
25.15,121.75,Unique
24.68333333,121.7666667,Unique
24.71666667,121.7666667,Unique
-3.233333333,121.7833333,Unique
16.56666667,121.7833333,Unique
16.93333333,121.7833333,Unique
17.43333333,121.7833333,Unique
17.63333333,121.7833333,Unique
17.86666667,121.7833333,Unique
18.36666667,121.7833333,Unique
17.540716,121.787447,Unique
16.81666667,121.8,Unique
16.98333333,121.8,Unique
17.63333333,121.8,Unique
18.443056,121.810833,Unique
16.98333333,121.8166667,Unique
17.63333333,121.8166667,Unique
17.7,121.8166667,Unique
24.71666667,121.8166667,Unique
6.583333333,121.8333333,Unique
16.91666667,121.8333333,Unique
16.98333333,121.8333333,Unique
17.08333333,121.8333333,Unique
17.25,121.8333333,Unique
17.41666667,121.8333333,Unique
17.5,121.8333333,Unique
17.66666667,121.8333333,Unique
17.68333333,121.8333333,Unique
17.75,121.8333333,Unique
17.91666667,121.8333333,Unique
18.11666667,121.8333333,Unique
18.25,121.8333333,Unique
18.28333333,121.8333333,Unique
24.83333333,121.8333333,Unique
25.16666667,121.8333333,Unique
18.23333333,121.85,Unique
27.96666667,121.85,Unique
24.6,121.8666667,Unique
17.21666667,121.8833333,Unique
17.16666667,121.9,Unique
6.916666667,121.9166667,Unique
12.08333333,121.9166667,Unique
14.25,121.9166667,Unique
14.75,121.9166667,Unique
17.16666667,121.9166667,Unique
17.75,121.9166667,Unique
17.86666667,121.9166667,Unique
17.91666667,121.9166667,Unique
16.11666667,121.9333333,Unique
21.95,121.9333333,Unique
0.383333333,121.95,Unique
16.16666667,121.95,Unique
17.11666667,121.95,Unique
18.25,121.95,Unique
30.3,121.95,Unique
17.63333333,121.9666667,Unique
17.9,121.9833333,Unique
18.26666667,121.9833333,Unique
18.28333333,121.9833333,Unique
6.066666667,122,Unique
6.75,122,Unique
6.916666667,122,Unique
14.08333333,122,Unique
18.25,122,Unique
20.41666667,122,Unique
25.01666667,122,Unique
10.6,122.083333,Unique
6.916666667,122.0833333,Unique
7,122.0833333,Unique
11.66666667,122.0833333,Unique
13.5,122.0833333,Unique
14.08333333,122.0833333,Unique
6.916666667,122.1666667,Unique
6.983333333,122.1666667,Unique
18.41666667,122.1666667,Unique
18.5,122.1666667,Unique
13.9125,122.1726,Unique
-8.616666667,122.2166667,Unique
-8.666666667,122.2333333,Unique
6.5,122.25,Unique
7.166666667,122.25,Unique
13.91666667,122.25,Unique
11.56666667,122.3,Unique
10.86666667,122.3166667,Unique
7.333333333,122.3333333,Unique
11.25,122.3333333,Unique
14,122.3333333,Unique
14.25,122.3333333,Unique
18.25,122.3333333,Unique
31.46666667,122.3333333,Unique
-4.333333333,122.3666667,Unique
14.2,122.3833333,Unique
14.65,122.3833333,Unique
18.83333333,122.3833333,Unique
-4.683333333,122.4,Unique
-5.333333333,122.4166667,Unique
6.75,122.4166667,Unique
10.75,122.5,Unique
11,122.5,Unique
14.41666667,122.5,Unique
10.85,122.5166667,Unique
10.66666667,122.5833333,Unique
-3.967488889,122.5947,Unique
-4.066666667,122.6666667,Unique
10.5,122.6666667,Unique
11,122.6666667,Unique
13.33333333,122.6666667,Unique
-4.833333333,122.7333333,Unique
-1.016666667,122.75,Unique
8.916666667,122.75,Unique
12.16666667,122.75,Unique
14.25,122.75,Unique
-5,122.8333333,Unique
10.16666667,122.8333333,Unique
-1.983333333,122.8666667,Unique
-1.9,122.8666667,Unique
-0.916666667,122.9166667,Unique
10.41666667,122.9166667,Unique
10.5,122.9166667,Unique
10.66666667,122.9166667,Unique
41.08333333,122.9333333,Unique
10.8,122.9666667,Unique
3.333333333,123,Unique
7.583333333,123,Unique
8.833333333,123,Unique
8.916666667,123,Unique
10,123,Unique
10.58333333,123,Unique
10.83333333,123,Unique
10.91666667,123,Unique
11.58333333,123,Unique
0.516666667,123.05,Unique
10.75,123.0833333,Unique
-4.833333333,123.1,Unique
-3.6,123.1333333,Unique
10.46666667,123.1333333,Unique
10.48333333,123.15,Unique
8.416666667,123.1666667,Unique
9.083333333,123.1666667,Unique
13.616667,123.183333,Unique
1.05,123.1833333,Unique
10.73333333,123.1833333,Unique
-0.5,123.2166667,Unique
10.66666667,123.25,Unique
12.5,123.25,Unique
13.66666667,123.25,Unique
-0.9,123.2666667,Unique
9.3,123.2833333,Unique
5.8333,123.3,Unique
8.916666667,123.3,Unique
-1.733333333,123.3333333,Unique
8.333333333,123.3333333,Unique
9.166666667,123.3333333,Unique
9.333333333,123.3333333,Unique
9.583333333,123.3333333,Unique
10.33333333,123.3333333,Unique
13.58333333,123.3333333,Unique
13.66666667,123.3333333,Unique
13.75,123.3333333,Unique
13.91666667,123.3333333,Unique
10.891667,123.355556,Unique
9,123.4166667,Unique
13.41666667,123.4166667,Unique
13.2,123.4833333,Unique
